,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,responses,filename,task,subj_id,label1,label2,mixtureCoeff,id1,id2,class_pair
4414,1345,multiple-slider,28,444257,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,12859.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":96,""confidence"":93}",mixed_0.1_Frog_8134_Horse_809.png,rate_mixture,,Frog,Horse,0.1,8134.0,809.0,Frog_8134_Horse_809.png
4415,1346,multiple-slider,29,453457,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9199.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":29,""confidence"":63}",mixed_0.75_Airplane_4824_Truck_4719.png,rate_mixture,,Airplane,Truck,0.75,4824.0,4719.0,Airplane_4824_Truck_4719.png
4416,1347,multiple-slider,30,463157,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9698.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":73,""confidence"":54}",mixed_0.1_Deer_2501_Ship_9083.png,rate_mixture,,Deer,Ship,0.1,2501.0,9083.0,Deer_2501_Ship_9083.png
4417,1348,multiple-slider,31,484523,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,21365.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":53,""confidence"":11}",mixed_0.5_Automobile_8775_Deer_2708.png,rate_mixture,,Automobile,Deer,0.5,8775.0,2708.0,Automobile_8775_Deer_2708.png
4418,1349,multiple-slider,32,496697,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,12172.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":75,""confidence"":63}",mixed_0.25_Dog_5692_Truck_585.png,rate_mixture,,Dog,Truck,0.25,5692.0,585.0,Dog_5692_Truck_585.png
4419,1350,multiple-slider,33,504905,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,8206.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":51,""confidence"":80}",mixed_0.5_Automobile_2712_Truck_2433.png,rate_mixture,,Automobile,Truck,0.5,2712.0,2433.0,Automobile_2712_Truck_2433.png
4420,1351,multiple-slider,34,519830,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,14924.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":35,""confidence"":64}",mixed_0.5_Bird_9426_Horse_9567.png,rate_mixture,,Bird,Horse,0.5,9426.0,9567.0,Bird_9426_Horse_9567.png
4421,1352,multiple-slider,35,529112,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9280.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":13,""confidence"":68}",mixed_0.75_Automobile_9185_Bird_7624.png,rate_mixture,,Automobile,Bird,0.75,9185.0,7624.0,Automobile_9185_Bird_7624.png
4422,1353,multiple-slider,36,538225,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9111.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":89,""confidence"":77}",mixed_0.1_Horse_5558_Ship_7706.png,rate_mixture,,Horse,Ship,0.1,5558.0,7706.0,Horse_5558_Ship_7706.png
4423,1354,multiple-slider,37,547623,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9397.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":68,""confidence"":63}",mixed_0.25_Cat_4071_Truck_7729.png,rate_mixture,,Cat,Truck,0.25,4071.0,7729.0,Cat_4071_Truck_7729.png
4424,1355,multiple-slider,38,557566,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9940.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":75,""confidence"":76}",mixed_0.25_Bird_6040_Dog_1847.png,rate_mixture,,Bird,Dog,0.25,6040.0,1847.0,Bird_6040_Dog_1847.png
4425,1356,multiple-slider,39,570395,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,12829.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":62}",mixed_0.5_Dog_6224_Frog_617.png,rate_mixture,,Dog,Frog,0.5,6224.0,617.0,Dog_6224_Frog_617.png
4426,1357,multiple-slider,40,581176,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,10781.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":11,""confidence"":90}",mixed_0.9_Bird_5385_Deer_3753.png,rate_mixture,,Bird,Deer,0.9,5385.0,3753.0,Bird_5385_Deer_3753.png
4427,1358,multiple-slider,41,589522,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,8343.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":6,""confidence"":93}",mixed_0.9_Automobile_2814_Ship_7142.png,rate_mixture,,Automobile,Ship,0.9,2814.0,7142.0,Automobile_2814_Ship_7142.png
4428,1359,multiple-slider,42,605950,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,16427.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":18,""confidence"":87}",mixed_0.9_Automobile_2740_Bird_1172.png,rate_mixture,,Automobile,Bird,0.9,2740.0,1172.0,Automobile_2740_Bird_1172.png
4429,1360,multiple-slider,43,614527,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,8575.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":24,""confidence"":75}",mixed_0.75_Frog_2488_Horse_5541.png,rate_mixture,,Frog,Horse,0.75,2488.0,5541.0,Frog_2488_Horse_5541.png
4430,1361,multiple-slider,44,622447,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,7919.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":93,""confidence"":86}",mixed_0.1_Dog_5749_Frog_9705.png,rate_mixture,,Dog,Frog,0.1,5749.0,9705.0,Dog_5749_Frog_9705.png
4431,1362,multiple-slider,45,633451,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,11003.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":86,""confidence"":70}",mixed_0.1_Airplane_5225_Cat_688.png,rate_mixture,,Airplane,Cat,0.1,5225.0,688.0,Airplane_5225_Cat_688.png
4432,1363,multiple-slider,46,642470,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9018.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":82,""confidence"":64}",mixed_0.25_Automobile_3527_Horse_8685.png,rate_mixture,,Automobile,Horse,0.25,3527.0,8685.0,Automobile_3527_Horse_8685.png
4433,1364,multiple-slider,47,655583,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,13111.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":35,""confidence"":68}",mixed_0.75_Dog_6527_Horse_9899.png,rate_mixture,,Dog,Horse,0.75,6527.0,9899.0,Dog_6527_Horse_9899.png
4434,1365,multiple-slider,48,666213,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,10630.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":45,""confidence"":86}",mixed_0.75_Airplane_584_Dog_8161.png,rate_mixture,,Airplane,Dog,0.75,584.0,8161.0,Airplane_584_Dog_8161.png
4435,1366,multiple-slider,49,674462,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,8247.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":93}",mixed_0.5_Automobile_3553_Horse_7751.png,rate_mixture,,Automobile,Horse,0.5,3553.0,7751.0,Automobile_3553_Horse_7751.png
4436,1367,multiple-slider,50,687306,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,12842.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":67,""confidence"":53}",mixed_0.1_Dog_2525_Truck_1082.png,rate_mixture,,Dog,Truck,0.1,2525.0,1082.0,Dog_2525_Truck_1082.png
4437,1368,multiple-slider,51,698322,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,11015.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":85,""confidence"":61}",mixed_0.25_Cat_1848_Truck_7729.png,rate_mixture,,Cat,Truck,0.25,1848.0,7729.0,Cat_1848_Truck_7729.png
4438,1369,multiple-slider,52,710489,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,12166.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":3,""confidence"":93}",mixed_0.9_Deer_2510_Truck_172.png,rate_mixture,,Deer,Truck,0.9,2510.0,172.0,Deer_2510_Truck_172.png
4439,1370,multiple-slider,53,724138,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,13648.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":60,""confidence"":37}",mixed_0.5_Airplane_9709_Truck_7824.png,rate_mixture,,Airplane,Truck,0.5,9709.0,7824.0,Airplane_9709_Truck_7824.png
4440,1371,multiple-slider,54,733141,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9002.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":99}",mixed_0.5_Bird_1196_Horse_643.png,rate_mixture,,Bird,Horse,0.5,1196.0,643.0,Bird_1196_Horse_643.png
4441,1372,multiple-slider,55,744626,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,11484.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":70,""confidence"":94}",mixed_0.5_Cat_9121_Deer_8566.png,rate_mixture,,Cat,Deer,0.5,9121.0,8566.0,Cat_9121_Deer_8566.png
4442,1373,multiple-slider,56,756299,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,11673.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":28,""confidence"":85}",mixed_0.9_Cat_9201_Truck_2482.png,rate_mixture,,Cat,Truck,0.9,9201.0,2482.0,Cat_9201_Truck_2482.png
4443,1374,multiple-slider,57,767115,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,10814.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":33,""confidence"":78}",mixed_0.5_Automobile_2238_Ship_7525.png,rate_mixture,,Automobile,Ship,0.5,2238.0,7525.0,Automobile_2238_Ship_7525.png
4444,1375,multiple-slider,58,778124,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,11007.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":66,""confidence"":70}",mixed_0.5_Cat_184_Ship_683.png,rate_mixture,,Cat,Ship,0.5,184.0,683.0,Cat_184_Ship_683.png
4445,1376,multiple-slider,59,795341,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,17216.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":42,""confidence"":54}",mixed_0.5_Automobile_7480_Frog_4413.png,rate_mixture,,Automobile,Frog,0.5,7480.0,4413.0,Automobile_7480_Frog_4413.png
4446,1377,multiple-slider,60,805565,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,10223.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":49,""confidence"":89}",mixed_0.5_Deer_3284_Horse_3811.png,rate_mixture,,Deer,Horse,0.5,3284.0,3811.0,Deer_3284_Horse_3811.png
4447,1378,multiple-slider,61,814601,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9036.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":29,""confidence"":91}",mixed_0.75_Deer_5903_Dog_9756.png,rate_mixture,,Deer,Dog,0.75,5903.0,9756.0,Deer_5903_Dog_9756.png
4448,1379,multiple-slider,62,823293,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,8690.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":13,""confidence"":88}",mixed_0.9_Bird_2114_Dog_2818.png,rate_mixture,,Bird,Dog,0.9,2114.0,2818.0,Bird_2114_Dog_2818.png
4449,1380,multiple-slider,63,831146,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,7851.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":99,""confidence"":97}",mixed_0.1_Automobile_3370_Horse_2734.png,rate_mixture,,Automobile,Horse,0.1,3370.0,2734.0,Automobile_3370_Horse_2734.png
4450,1381,multiple-slider,64,841442,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,10294.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":11,""confidence"":97}",mixed_0.75_Airplane_3475_Frog_5267.png,rate_mixture,,Airplane,Frog,0.75,3475.0,5267.0,Airplane_3475_Frog_5267.png
4451,1382,multiple-slider,65,852847,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,11403.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":18,""confidence"":79}",mixed_0.75_Horse_8737_Ship_2398.png,rate_mixture,,Horse,Ship,0.75,8737.0,2398.0,Horse_8737_Ship_2398.png
4452,1383,multiple-slider,66,866872,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,14024.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":85,""confidence"":85}",mixed_0.1_Bird_5738_Truck_9324.png,rerun_rate_mixture,,Bird,Truck,0.1,5738.0,9324.0,Bird_5738_Truck_9324.png
4453,1384,multiple-slider,67,876076,4r8t9ozg448jju7,633dba58fdd310c8d2d6d7e5,10,9203.0,,,,"[0,1]",,,,,,"{""mixingcoeff"":84,""confidence"":93}",mixed_0.25_Dog_1649_Horse_6989.png,rerun_rate_mixture,,Dog,Horse,0.25,1649.0,6989.0,Dog_1649_Horse_6989.png
4454,1392,multiple-slider,6,561403,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,37049.800000071526,,,,"[0,1]",,,,,,"{""mixingcoeff"":81,""confidence"":74}",mixed_0.5_Frog_9641_Horse_8364.png,rate_mixture,,Frog,Horse,0.5,9641.0,8364.0,Frog_9641_Horse_8364.png
4455,1393,multiple-slider,7,572312,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,10908.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Frog_3124_Ship_7142.png,rate_mixture,,Frog,Ship,0.25,3124.0,7142.0,Frog_3124_Ship_7142.png
4456,1394,multiple-slider,8,580970,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,8655.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":36,""confidence"":70}",mixed_0.5_Airplane_1266_Truck_1406.png,rate_mixture,,Airplane,Truck,0.5,1266.0,1406.0,Airplane_1266_Truck_1406.png
4457,1395,multiple-slider,9,589034,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,8063.299999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":16,""confidence"":91}",mixed_0.9_Automobile_668_Ship_4986.png,rate_mixture,,Automobile,Ship,0.9,668.0,4986.0,Automobile_668_Ship_4986.png
4458,1396,multiple-slider,10,595898,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6862.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":83}",mixed_0.5_Airplane_7737_Cat_7910.png,rate_mixture,,Airplane,Cat,0.5,7737.0,7910.0,Airplane_7737_Cat_7910.png
4459,1397,multiple-slider,11,603593,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,7693.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":13,""confidence"":88}",mixed_0.75_Frog_8060_Truck_2946.png,rate_mixture,,Frog,Truck,0.75,8060.0,2946.0,Frog_8060_Truck_2946.png
4460,1398,multiple-slider,12,655875,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,52279.60000002384,,,,"[0,1]",,,,,,"{""mixingcoeff"":59,""confidence"":42}",mixed_0.5_Dog_3458_Ship_9361.png,rate_mixture,,Dog,Ship,0.5,3458.0,9361.0,Dog_3458_Ship_9361.png
4461,1399,multiple-slider,13,664841,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,8964.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":68,""confidence"":71}",mixed_0.75_Airplane_4780_Ship_9466.png,rate_mixture,,Airplane,Ship,0.75,4780.0,9466.0,Airplane_4780_Ship_9466.png
4462,1400,multiple-slider,14,671144,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6301.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":33,""confidence"":64}",mixed_0.5_Dog_3878_Horse_9833.png,rate_mixture,,Dog,Horse,0.5,3878.0,9833.0,Dog_3878_Horse_9833.png
4463,1401,multiple-slider,15,677746,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6600.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":94,""confidence"":94}",mixed_0.5_Airplane_6157_Frog_8403.png,rate_mixture,,Airplane,Frog,0.5,6157.0,8403.0,Airplane_6157_Frog_8403.png
4464,1402,multiple-slider,16,684426,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6678.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Bird_4075_Frog_9317.png,rate_mixture,,Bird,Frog,0.9,4075.0,9317.0,Bird_4075_Frog_9317.png
4465,1403,multiple-slider,17,692768,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,8340.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":7,""confidence"":98}",mixed_0.75_Frog_9325_Horse_4456.png,rate_mixture,,Frog,Horse,0.75,9325.0,4456.0,Frog_9325_Horse_4456.png
4466,1404,multiple-slider,18,700009,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,7239.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Deer_2786_Dog_8202.png,rate_mixture,,Deer,Dog,0.25,2786.0,8202.0,Deer_2786_Dog_8202.png
4467,1405,multiple-slider,19,715710,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,15699.399999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Bird_9044_Ship_8892.png,rate_mixture,,Bird,Ship,0.75,9044.0,8892.0,Bird_9044_Ship_8892.png
4468,1406,multiple-slider,20,724722,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,9010.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":5,""confidence"":97}",mixed_0.9_Bird_8562_Deer_3512.png,rate_mixture,,Bird,Deer,0.9,8562.0,3512.0,Bird_8562_Deer_3512.png
4469,1407,multiple-slider,21,731475,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6751.400000095367,,,,"[0,1]",,,,,,"{""mixingcoeff"":83,""confidence"":78}",mixed_0.5_Airplane_8977_Bird_7375.png,rate_mixture,,Airplane,Bird,0.5,8977.0,7375.0,Airplane_8977_Bird_7375.png
4470,1408,multiple-slider,22,739122,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,7645.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":96}",mixed_0.25_Automobile_7071_Dog_8084.png,rate_mixture,,Automobile,Dog,0.25,7071.0,8084.0,Automobile_7071_Dog_8084.png
4471,1409,multiple-slider,23,749674,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,10550.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":87,""confidence"":59}",mixed_0.5_Airplane_5669_Cat_898.png,rate_mixture,,Airplane,Cat,0.5,5669.0,898.0,Airplane_5669_Cat_898.png
4472,1410,multiple-slider,24,756282,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6606.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":16,""confidence"":88}",mixed_0.5_Airplane_9751_Bird_1802.png,rate_mixture,,Airplane,Bird,0.5,9751.0,1802.0,Airplane_9751_Bird_1802.png
4473,1411,multiple-slider,25,762835,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6551.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":82,""confidence"":78}",mixed_0.5_Deer_7259_Truck_8430.png,rate_mixture,,Deer,Truck,0.5,7259.0,8430.0,Deer_7259_Truck_8430.png
4474,1412,multiple-slider,26,769232,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6395.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Airplane_8163_Horse_8519.png,rate_mixture,,Airplane,Horse,0.9,8163.0,8519.0,Airplane_8163_Horse_8519.png
4475,1413,multiple-slider,27,777224,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,7990.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Ship_337_Truck_2305.png,rate_mixture,,Ship,Truck,0.1,337.0,2305.0,Ship_337_Truck_2305.png
4476,1414,multiple-slider,28,905706,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,128480.70000004768,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":67}",mixed_0.75_Bird_6515_Dog_5222.png,rate_mixture,,Bird,Dog,0.75,6515.0,5222.0,Bird_6515_Dog_5222.png
4477,1415,multiple-slider,29,912218,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6510.099999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":69,""confidence"":61}",mixed_0.75_Cat_4012_Frog_7788.png,rate_mixture,,Cat,Frog,0.75,4012.0,7788.0,Cat_4012_Frog_7788.png
4478,1416,multiple-slider,30,918062,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,5842.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":12,""confidence"":91}",mixed_0.75_Automobile_2504_Dog_9098.png,rate_mixture,,Automobile,Dog,0.75,2504.0,9098.0,Automobile_2504_Dog_9098.png
4479,1417,multiple-slider,31,922476,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,4412.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":94}",mixed_0.1_Deer_5237_Dog_7233.png,rate_mixture,,Deer,Dog,0.1,5237.0,7233.0,Deer_5237_Dog_7233.png
4480,1418,multiple-slider,32,927231,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,4753.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Dog_9939_Horse_3836.png,rate_mixture,,Dog,Horse,0.75,9939.0,3836.0,Dog_9939_Horse_3836.png
4481,1419,multiple-slider,33,935494,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,8261.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":94,""confidence"":87}",mixed_0.1_Airplane_3063_Cat_1227.png,rate_mixture,,Airplane,Cat,0.1,3063.0,1227.0,Airplane_3063_Cat_1227.png
4482,1420,multiple-slider,34,943114,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,7618.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":1,""confidence"":88}",mixed_0.75_Airplane_3429_Deer_8486.png,rate_mixture,,Airplane,Deer,0.75,3429.0,8486.0,Airplane_3429_Deer_8486.png
4483,1421,multiple-slider,35,949408,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6292.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":13,""confidence"":81}",mixed_0.5_Bird_9038_Truck_6897.png,rate_mixture,,Bird,Truck,0.5,9038.0,6897.0,Bird_9038_Truck_6897.png
4484,1422,multiple-slider,36,956226,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6816.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.75_Frog_7591_Ship_6238.png,rate_mixture,,Frog,Ship,0.75,7591.0,6238.0,Frog_7591_Ship_6238.png
4485,1423,multiple-slider,37,962123,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,5895.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Cat_4407_Horse_5489.png,rate_mixture,,Cat,Horse,0.25,4407.0,5489.0,Cat_4407_Horse_5489.png
4486,1424,multiple-slider,38,970838,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,8713.700000047684,,,,"[0,1]",,,,,,"{""mixingcoeff"":4,""confidence"":91}",mixed_0.9_Dog_5820_Ship_4533.png,rate_mixture,,Dog,Ship,0.9,5820.0,4533.0,Dog_5820_Ship_4533.png
4487,1425,multiple-slider,39,978647,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,7807.899999976158,,,,"[0,1]",,,,,,"{""mixingcoeff"":96,""confidence"":93}",mixed_0.25_Bird_1888_Dog_1283.png,rate_mixture,,Bird,Dog,0.25,1888.0,1283.0,Bird_1888_Dog_1283.png
4488,1426,multiple-slider,40,984727,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6078.5,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Dog_2292_Ship_9200.png,rate_mixture,,Dog,Ship,0.1,2292.0,9200.0,Dog_2292_Ship_9200.png
4489,1427,multiple-slider,41,992269,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,7540.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Bird_2912_Horse_2417.png,rate_mixture,,Bird,Horse,0.1,2912.0,2417.0,Bird_2912_Horse_2417.png
4490,1428,multiple-slider,42,1003424,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,11153.599999904633,,,,"[0,1]",,,,,,"{""mixingcoeff"":6,""confidence"":81}",mixed_0.9_Deer_5030_Truck_5963.png,rate_mixture,,Deer,Truck,0.9,5030.0,5963.0,Deer_5030_Truck_5963.png
4491,1429,multiple-slider,43,1009564,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6138.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":50,""confidence"":84}",mixed_0.5_Horse_4339_Ship_3072.png,rate_mixture,,Horse,Ship,0.5,4339.0,3072.0,Horse_4339_Ship_3072.png
4492,1430,multiple-slider,44,1014770,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,5204.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.25_Bird_2065_Ship_9508.png,rate_mixture,,Bird,Ship,0.25,2065.0,9508.0,Bird_2065_Ship_9508.png
4493,1431,multiple-slider,45,1021274,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6502.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":100,""confidence"":100}",mixed_0.1_Airplane_5295_Horse_6478.png,rate_mixture,,Airplane,Horse,0.1,5295.0,6478.0,Airplane_5295_Horse_6478.png
4494,1432,multiple-slider,46,1027187,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,5911.799999952316,,,,"[0,1]",,,,,,"{""mixingcoeff"":0,""confidence"":100}",mixed_0.9_Bird_8859_Dog_1561.png,rate_mixture,,Bird,Dog,0.9,8859.0,1561.0,Bird_8859_Dog_1561.png
4495,1433,multiple-slider,47,1033880,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,6691.699999928474,,,,"[0,1]",,,,,,"{""mixingcoeff"":7,""confidence"":87}",mixed_0.9_Deer_5582_Dog_1438.png,rate_mixture,,Deer,Dog,0.9,5582.0,1438.0,Deer_5582_Dog_1438.png
4496,1434,multiple-slider,48,1039675,5f8632zbsvr925h,633dba58fdd310c8d2d6d7e5,0,5793.600000023842,,,,"[0,1]",,,,,,"{""mixingcoeff"":4,""confidence"":96}",mixed_0.9_Frog_8250_Horse_9698.png,rate_mixture,,Frog,Horse,0.9,8250.0,9698.0,Frog_8250_Horse_9698.png
