,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,task,class_pair
429,534,survey-html-form,19,660504,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,25060.19999998808,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_3497_Ship_8913
430,535,survey-html-form,20,706370,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,45860.20000004768,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Dog_8170_Frog_6693
431,536,survey-html-form,21,716085,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,9709.899999976158,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Horse_1934_Ship_6296
432,537,survey-html-form,22,750327,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,34236.39999997616,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_6494_Deer_3507
433,538,survey-html-form,23,764476,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,14145.099999964235,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Horse_87_Truck_3409
434,539,survey-html-form,24,837132,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,72647.80000001192,,,"{""select"":""select0.2""}",,,,,,,select_shuffled,Automobile_2607_Ship_3151
435,540,survey-html-form,25,849497,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,12359.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_6992_Dog_7828
436,541,survey-html-form,26,861393,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,11890.899999976158,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_6127_Frog_9569
437,542,survey-html-form,27,933267,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,71868.30000001192,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_5108_Ship_6602
438,543,survey-html-form,28,944194,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,10922.30000001192,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Bird_1196_Horse_643
439,544,survey-html-form,29,954707,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,10507.5,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Dog_2525_Truck_1082
440,545,survey-html-form,30,1032133,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,77419.09999996424,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_2702_Horse_1780
441,546,survey-html-form,31,1042403,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,10264.600000023842,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_1821_Ship_3686
442,547,survey-html-form,32,1069625,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,27216.39999997616,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_8925_Bird_751
443,548,survey-html-form,33,1085389,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,15759.30000001192,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_6985_Cat_1612
444,549,survey-html-form,34,1092450,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,7055.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_6118_Deer_6855
445,550,survey-html-form,35,1100968,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,8513.799999952316,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_9393_Truck_4588
446,551,survey-html-form,36,1119322,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,18348.10000002384,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Cat_1603_Dog_9798
447,552,survey-html-form,37,1126639,uhjch97gtov24zj,633e13ba656728259b9f46cb,8,7310.5,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Automobile_2645_Dog_4764
448,560,survey-html-form,6,283560,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,20566.29999995232,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_8777_Truck_139
449,561,survey-html-form,7,290809,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,7245.900000095367,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_104_Horse_2652
450,562,survey-html-form,8,298746,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,7934.700000047684,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_887_Bird_8384
451,563,survey-html-form,9,306139,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,7390.400000095367,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_4948_Frog_4405
452,564,survey-html-form,10,313100,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,6958.700000047684,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_7987_Dog_4906
453,565,survey-html-form,11,325245,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,12142.700000047684,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_557_Ship_8226
454,566,survey-html-form,12,329926,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,4678.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Cat_3023_Frog_4774
455,567,survey-html-form,13,335670,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,5742.200000047684,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_3497_Ship_8913
456,568,survey-html-form,14,342063,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,6390.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_8869_Horse_5096
457,569,survey-html-form,15,349656,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,7590.700000047684,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_2786_Dog_8202
458,570,survey-html-form,16,355457,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,5798.299999952316,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_7807_Deer_4027
459,571,survey-html-form,17,362226,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,6766.599999904633,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Horse_7342_Truck_6795
460,572,survey-html-form,18,370355,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,8126.799999952316,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Bird_5085_Frog_7066
461,573,survey-html-form,19,380812,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,10454.799999952316,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_9624_Deer_9585
462,574,survey-html-form,20,384781,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,3965.599999904633,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Horse_1602_Ship_2527
463,575,survey-html-form,21,392918,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,8135.299999952316,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_2977_Truck_626
464,576,survey-html-form,22,400286,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,7362.799999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Frog_3124_Ship_7142
465,577,survey-html-form,23,412192,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,11903.199999809263,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_810_Ship_582
466,578,survey-html-form,24,419224,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,7030.700000047684,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Cat_8420_Deer_5252
467,579,survey-html-form,25,424481,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,5254.599999904633,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_887_Bird_8384
468,580,survey-html-form,26,429610,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,5126.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Horse_5096_Truck_9312
469,581,survey-html-form,27,438347,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,8735.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_6065_Frog_772
470,582,survey-html-form,28,445380,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,7030.100000143051,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Cat_9121_Deer_8566
471,583,survey-html-form,29,458478,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,13095.300000190737,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_9724_Automobile_6577
472,584,survey-html-form,30,487201,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,28720.599999904636,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_7039_Frog_1452
473,585,survey-html-form,31,491850,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,4645.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_3748_Horse_5690
474,586,survey-html-form,32,496642,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,4790.300000190735,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Frog_8963_Truck_1841
475,587,survey-html-form,33,503499,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,6854.600000143051,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_5456_Frog_7606
476,588,survey-html-form,34,527622,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,24120.39999985695,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_2260_Horse_9855
477,589,survey-html-form,35,537023,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,9398.700000047684,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_3527_Frog_300
478,590,survey-html-form,36,545632,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,8606.399999856949,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Deer_557_Ship_8226
479,591,survey-html-form,37,550161,cksdr932ym8sz8n,633e13ba656728259b9f46cb,2,4526.299999952316,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Cat_7807_Deer_4027
480,599,survey-html-form,6,301953,y7487djvr393jfm,633e13ba656728259b9f46cb,2,17790.100000023842,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_810_Ship_582
481,600,survey-html-form,7,315815,y7487djvr393jfm,633e13ba656728259b9f46cb,2,13841.100000023842,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_557_Ship_8226
482,601,survey-html-form,8,328002,y7487djvr393jfm,633e13ba656728259b9f46cb,2,12165.700000047684,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Horse_5096_Truck_9312
483,602,survey-html-form,9,338389,y7487djvr393jfm,633e13ba656728259b9f46cb,2,10364.100000023842,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Airplane_7987_Dog_4906
484,603,survey-html-form,10,347192,y7487djvr393jfm,633e13ba656728259b9f46cb,2,8786.699999928474,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_5456_Frog_7606
485,604,survey-html-form,11,354915,y7487djvr393jfm,633e13ba656728259b9f46cb,2,7704.399999976158,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_887_Bird_8384
486,605,survey-html-form,12,367383,y7487djvr393jfm,633e13ba656728259b9f46cb,2,12454.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_7039_Frog_1452
487,606,survey-html-form,13,375555,y7487djvr393jfm,633e13ba656728259b9f46cb,2,8155.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_3527_Frog_300
488,607,survey-html-form,14,381326,y7487djvr393jfm,633e13ba656728259b9f46cb,2,5755.700000047684,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Horse_7342_Truck_6795
489,608,survey-html-form,15,388647,y7487djvr393jfm,633e13ba656728259b9f46cb,2,7303.600000023842,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Dog_3748_Horse_5690
490,609,survey-html-form,16,399477,y7487djvr393jfm,633e13ba656728259b9f46cb,2,10812.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Frog_3124_Ship_7142
491,610,survey-html-form,17,408441,y7487djvr393jfm,633e13ba656728259b9f46cb,2,8947.100000023842,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_6065_Frog_772
492,611,survey-html-form,18,418521,y7487djvr393jfm,633e13ba656728259b9f46cb,2,10064.299999952316,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Dog_8869_Horse_5096
493,612,survey-html-form,19,444947,y7487djvr393jfm,633e13ba656728259b9f46cb,2,26405.89999997616,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_9121_Deer_8566
494,613,survey-html-form,20,451515,y7487djvr393jfm,633e13ba656728259b9f46cb,2,6550.299999952316,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_2977_Truck_626
495,614,survey-html-form,21,458155,y7487djvr393jfm,633e13ba656728259b9f46cb,2,6616.299999952316,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_4948_Frog_4405
496,615,survey-html-form,22,465695,y7487djvr393jfm,633e13ba656728259b9f46cb,2,7521.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Frog_8963_Truck_1841
497,616,survey-html-form,23,473703,y7487djvr393jfm,633e13ba656728259b9f46cb,2,7988.600000023842,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_887_Bird_8384
498,617,survey-html-form,24,483202,y7487djvr393jfm,633e13ba656728259b9f46cb,2,9482.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_2786_Dog_8202
499,618,survey-html-form,25,491949,y7487djvr393jfm,633e13ba656728259b9f46cb,2,8729.799999952316,,,"{""select"":""select0.2""}",,,,,,,select_shuffled,Horse_1602_Ship_2527
500,619,survey-html-form,26,502977,y7487djvr393jfm,633e13ba656728259b9f46cb,2,11010.100000023842,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_5085_Frog_7066
501,620,survey-html-form,27,514964,y7487djvr393jfm,633e13ba656728259b9f46cb,2,11969.899999976158,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_3497_Ship_8913
502,621,survey-html-form,28,524369,y7487djvr393jfm,633e13ba656728259b9f46cb,2,9386.399999976158,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_8777_Truck_139
503,622,survey-html-form,29,533984,y7487djvr393jfm,633e13ba656728259b9f46cb,2,9598.699999928474,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_9724_Automobile_6577
504,623,survey-html-form,30,544156,y7487djvr393jfm,633e13ba656728259b9f46cb,2,10152.700000047684,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_104_Horse_2652
505,624,survey-html-form,31,555488,y7487djvr393jfm,633e13ba656728259b9f46cb,2,11312.0,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_9624_Deer_9585
506,625,survey-html-form,32,569600,y7487djvr393jfm,633e13ba656728259b9f46cb,2,14093.5,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Cat_7807_Deer_4027
507,626,survey-html-form,33,580926,y7487djvr393jfm,633e13ba656728259b9f46cb,2,11301.199999928474,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_2260_Horse_9855
508,627,survey-html-form,34,589802,y7487djvr393jfm,633e13ba656728259b9f46cb,2,8860.199999928474,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_8420_Deer_5252
509,628,survey-html-form,35,599834,y7487djvr393jfm,633e13ba656728259b9f46cb,2,10011.699999928474,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_3023_Frog_4774
510,629,survey-html-form,36,609837,y7487djvr393jfm,633e13ba656728259b9f46cb,2,9981.700000047684,,,"{""select"":""select0.7""}",,,,,,,rerun_select_shuffled,Automobile_887_Bird_8384
511,630,survey-html-form,37,618520,y7487djvr393jfm,633e13ba656728259b9f46cb,2,8663.600000023842,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Frog_3124_Ship_7142
512,638,survey-html-form,6,494181,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,80993.09999999404,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_2504_Dog_9098
513,639,survey-html-form,7,541306,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,47123.40000000596,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_2773_Deer_4985
514,640,survey-html-form,8,591850,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,50541.69999998808,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_6753_Frog_1578
515,641,survey-html-form,9,632175,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,40322.5,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_1593_Horse_1201
516,642,survey-html-form,10,657868,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,25691.59999999404,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Automobile_9535_Ship_7765
517,643,survey-html-form,11,680893,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,23023.19999998808,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_583_Horse_6667
518,644,survey-html-form,12,696077,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,15182.09999999404,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_3588_Ship_404
519,645,survey-html-form,13,708941,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,12861.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_9197_Deer_8914
520,646,survey-html-form,14,734590,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,25647.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_5366_Frog_6330
521,647,survey-html-form,15,746732,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,12139.40000000596,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_847_Horse_9554
522,648,survey-html-form,16,761898,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,15164.19999998808,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_5079_Deer_5654
523,649,survey-html-form,17,771679,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,9779.69999998808,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_6596_Ship_6975
524,650,survey-html-form,18,780315,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,8634.59999999404,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_6519_Cat_1445
525,651,survey-html-form,19,840317,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,60000.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_8811_Horse_3332
526,652,survey-html-form,20,858241,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,17921.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_6491_Frog_8781
527,653,survey-html-form,21,876125,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,17882.20000001788,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_9393_Truck_4588
528,654,survey-html-form,22,892681,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,16553.69999998808,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_4729_Horse_2682
529,655,survey-html-form,23,909185,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,16502.90000000596,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Airplane_9354_Automobile_7484
530,656,survey-html-form,24,934340,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,25152.69999998808,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_5817_Ship_909
531,657,survey-html-form,25,942414,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,8071.40000000596,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_7496_Ship_260
532,658,survey-html-form,26,961021,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,18605.20000001788,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_7104_Truck_9692
533,659,survey-html-form,27,972854,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,11831.30000001192,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Automobile_3066_Ship_959
534,660,survey-html-form,28,993151,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,20294.79999998212,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_3565_Dog_3849
535,661,survey-html-form,29,1008829,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,15675.90000000596,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Cat_6647_Horse_7703
536,662,survey-html-form,30,1027651,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,18820.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_2535_Horse_4332
537,663,survey-html-form,31,1046666,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,19012.40000000596,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_650_Horse_4951
538,664,survey-html-form,32,1053370,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,6702.699999988079,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Airplane_4792_Frog_8881
539,665,survey-html-form,33,1061455,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,8082.300000011921,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Cat_8739_Frog_7333
540,666,survey-html-form,34,1093700,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,32244.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_1723_Deer_7654
541,667,survey-html-form,35,1113493,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,19790.29999998212,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_7428_Dog_5504
542,668,survey-html-form,36,1129136,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,15641.69999998808,,,"{""select"":""select0.6""}",,,,,,,rerun_select_shuffled,Deer_583_Horse_6667
543,669,survey-html-form,37,1138844,0ycjkuuq44jgqj8,633e13ba656728259b9f46cb,0,9705.79999998212,,,"{""select"":""select0.4""}",,,,,,,rerun_select_shuffled,Automobile_5079_Deer_5654
544,677,survey-html-form,6,260127,txjwws04mm914ty,633e13ba656728259b9f46cb,3,74444.90000000596,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_8166_Frog_3563
545,678,survey-html-form,7,268076,txjwws04mm914ty,633e13ba656728259b9f46cb,3,7942.399999991059,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Bird_2199_Dog_6782
546,679,survey-html-form,8,289544,txjwws04mm914ty,633e13ba656728259b9f46cb,3,21462.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Airplane_4606_Ship_5355
547,680,survey-html-form,9,303243,txjwws04mm914ty,633e13ba656728259b9f46cb,3,13693.59999999404,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Frog_5567_Truck_1114
548,681,survey-html-form,10,342493,txjwws04mm914ty,633e13ba656728259b9f46cb,3,39244.09999999404,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_3091_Ship_6141
549,682,survey-html-form,11,353559,txjwws04mm914ty,633e13ba656728259b9f46cb,3,11058.90000000596,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Dog_1901_Ship_600
550,683,survey-html-form,12,370842,txjwws04mm914ty,633e13ba656728259b9f46cb,3,17278.10000000894,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_9891_Deer_32
551,684,survey-html-form,13,399542,txjwws04mm914ty,633e13ba656728259b9f46cb,3,28694.80000001192,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Ship_8717_Truck_8922
552,685,survey-html-form,14,408859,txjwws04mm914ty,633e13ba656728259b9f46cb,3,9311.0,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_254_Ship_9015
553,686,survey-html-form,15,419792,txjwws04mm914ty,633e13ba656728259b9f46cb,3,10927.39999999106,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_3452_Ship_5990
554,687,survey-html-form,16,427725,txjwws04mm914ty,633e13ba656728259b9f46cb,3,7926.899999991059,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Dog_5098_Truck_442
555,688,survey-html-form,17,459292,txjwws04mm914ty,633e13ba656728259b9f46cb,3,31562.0,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_1300_Frog_6731
556,689,survey-html-form,18,465641,txjwws04mm914ty,633e13ba656728259b9f46cb,3,6343.9000000059605,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Airplane_3511_Automobile_7535
557,690,survey-html-form,19,475226,txjwws04mm914ty,633e13ba656728259b9f46cb,3,9580.0,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Dog_5178_Ship_3366
558,691,survey-html-form,20,482740,txjwws04mm914ty,633e13ba656728259b9f46cb,3,7508.90000000596,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Deer_3203_Ship_3821
559,692,survey-html-form,21,492006,txjwws04mm914ty,633e13ba656728259b9f46cb,3,9260.09999999404,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Bird_7845_Dog_3424
560,693,survey-html-form,22,520707,txjwws04mm914ty,633e13ba656728259b9f46cb,3,28697.09999999404,,,"{""select"":""select0.7""}",,,,,,,select_shuffled,Airplane_4666_Cat_7905
561,694,survey-html-form,23,547807,txjwws04mm914ty,633e13ba656728259b9f46cb,3,27094.20000000298,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Bird_6981_Cat_2698
562,695,survey-html-form,24,569290,txjwws04mm914ty,633e13ba656728259b9f46cb,3,21478.5,,,"{""select"":""select0.8""}",,,,,,,select_shuffled,Airplane_1726_Automobile_657
563,696,survey-html-form,25,620556,txjwws04mm914ty,633e13ba656728259b9f46cb,3,51261.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_2501_Ship_9083
564,697,survey-html-form,26,667623,txjwws04mm914ty,633e13ba656728259b9f46cb,3,47062.20000000298,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Automobile_9179_Cat_3513
565,698,survey-html-form,27,677890,txjwws04mm914ty,633e13ba656728259b9f46cb,3,10262.09999999404,,,"{""select"":""select0.4""}",,,,,,,select_shuffled,Cat_2422_Ship_5140
566,699,survey-html-form,28,696956,txjwws04mm914ty,633e13ba656728259b9f46cb,3,19060.5,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_121_Truck_5192
567,700,survey-html-form,29,713739,txjwws04mm914ty,633e13ba656728259b9f46cb,3,16777.5,,,"{""select"":""select0.3""}",,,,,,,select_shuffled,Deer_2442_Frog_1972
568,701,survey-html-form,30,723055,txjwws04mm914ty,633e13ba656728259b9f46cb,3,9311.0,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Automobile_9916_Deer_718
569,702,survey-html-form,31,733689,txjwws04mm914ty,633e13ba656728259b9f46cb,3,10627.90000000596,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Cat_3633_Truck_9552
570,703,survey-html-form,32,740939,txjwws04mm914ty,633e13ba656728259b9f46cb,3,7244.399999991059,,,"{""select"":""select0.9""}",,,,,,,select_shuffled,Airplane_6985_Cat_1612
571,704,survey-html-form,33,818431,txjwws04mm914ty,633e13ba656728259b9f46cb,3,77477.40000000596,,,"{""select"":""select0.5""}",,,,,,,select_shuffled,Deer_324_Truck_1384
572,705,survey-html-form,34,826781,txjwws04mm914ty,633e13ba656728259b9f46cb,3,8344.90000000596,,,"{""select"":""select0.6""}",,,,,,,select_shuffled,Deer_1300_Frog_6731
