,index,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,final_value,start_value,task,class_pair,starting_value,filename
1066,1307,reconstruction,16,1507728,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,11571.600000023842,,,,,,,,,,0.5000000000000001,0.1,select_create,Dog_8045_Frog_9641,0.1,
1067,1308,reconstruction,17,1516283,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,8544.800000071526,,,,,,,,,,0.5000000000000001,0.1,select_create,Airplane_3497_Ship_8913,0.1,
1068,1309,reconstruction,18,1530796,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,14502.800000071526,,,,,,,,,,0.6000000000000001,0.1,select_create,Frog_2702_Horse_1780,0.1,
1069,1310,reconstruction,19,1540629,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,9824.300000071526,,,,,,,,,,0.5,0.1,select_create,Dog_2525_Truck_1082,0.1,
1070,1311,reconstruction,20,1551782,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,11145.600000023842,,,,,,,,,,0.6,0.1,select_create,Automobile_6742_Cat_6311,0.1,
1071,1312,reconstruction,21,1562273,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,10486.400000095367,,,,,,,,,,0.6000000000000001,0.1,select_create,Bird_5738_Truck_9324,0.1,
1072,1313,reconstruction,22,1568983,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6701.599999904633,,,,,,,,,,0.6,0.1,select_create,Airplane_6494_Deer_3507,0.1,
1073,1314,reconstruction,23,1582593,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,13602.400000095367,,,,,,,,,,0.4000000000000001,0.1,select_create,Deer_1821_Ship_3686,0.1,
1074,1315,reconstruction,24,1596290,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,13692.800000071526,,,,,,,,,,0.5000000000000001,0.1,select_create,Horse_1934_Ship_6296,0.1,
1075,1316,reconstruction,25,1603025,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6727.600000023842,,,,,,,,,,0.6000000000000001,0.1,select_create,Airplane_6118_Deer_6855,0.1,
1076,1317,reconstruction,26,1610465,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,7430.300000071526,,,,,,,,,,0.7000000000000001,0.1,select_create,Horse_87_Truck_3409,0.1,
1077,1318,reconstruction,27,1617378,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6905.5,,,,,,,,,,0.6000000000000001,0.1,select_create,Deer_9715_Dog_1854,0.1,
1078,1319,reconstruction,28,1623819,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6433.100000023842,,,,,,,,,,0.5,0.1,select_create,Automobile_2607_Ship_3151,0.1,
1079,1320,reconstruction,29,1629427,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,5600.199999928474,,,,,,,,,,0.4,0.1,select_create,Cat_1603_Dog_9798,0.1,
1080,1321,reconstruction,30,1633184,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,3748.5,,,,,,,,,,0.4,0.1,select_create,Bird_1196_Horse_643,0.1,
1081,1322,reconstruction,31,1643693,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,10500.0,,,,,,,,,,0.7000000000000001,0.1,select_create,Deer_6992_Dog_7828,0.1,
1082,1323,reconstruction,32,1650112,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6411.200000047684,,,,,,,,,,0.6000000000000001,0.1,select_create,Dog_5692_Truck_585,0.1,
1083,1324,reconstruction,33,1657015,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6897.700000047684,,,,,,,,,,0.6000000000000001,0.1,select_create,Dog_6127_Frog_9569,0.1,
1084,1325,reconstruction,34,1663173,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6149.5,,,,,,,,,,0.6000000000000001,0.1,select_create,Bird_5085_Horse_1169,0.1,
1085,1326,reconstruction,35,1669292,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,6111.600000023842,,,,,,,,,,0.3,0.1,select_create,Cat_1050_Ship_6524,0.1,
1086,1327,reconstruction,36,1672812,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,3512.5,,,,,,,,,,0.3,0.1,rerun_select_create,Automobile_2645_Dog_4764,0.1,
1087,1328,reconstruction,37,1682995,cawr0adj2hh2mh4,6343e0dafaf3e94eaa001ae4,8,10177.199999928474,,,,,,,,,,0.6000000000000001,0.1,rerun_select_create,Dog_8045_Frog_9641,0.1,
1088,1336,reconstruction,6,177864,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,50996.0,,,,,,,,,,0.5,0.1,select_create,Frog_8792_Ship_2921,0.1,
1089,1337,reconstruction,7,201754,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,23879.0,,,,,,,,,,0.3,0.1,select_create,Dog_1901_Ship_600,0.1,
1090,1338,reconstruction,8,230713,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,28946.0,,,,,,,,,,1.0,0.1,select_create,Frog_5175_Truck_6963,0.1,
1091,1339,reconstruction,9,250544,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,19811.0,,,,,,,,,,0.6,0.1,select_create,Frog_3349_Horse_1560,0.1,
1092,1340,reconstruction,10,264692,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,14136.0,,,,,,,,,,0.5,0.1,select_create,Automobile_6493_Frog_8250,0.1,
1093,1341,reconstruction,11,276747,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,12047.0,,,,,,,,,,0.6,0.1,select_create,Deer_3559_Horse_5541,0.1,
1094,1342,reconstruction,12,293464,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,16707.0,,,,,,,,,,0.5,0.1,select_create,Horse_5070_Truck_4595,0.1,
1095,1343,reconstruction,13,307037,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,13566.0,,,,,,,,,,0.5,0.1,select_create,Airplane_9196_Ship_5427,0.1,
1096,1344,reconstruction,14,320060,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,13008.0,,,,,,,,,,0.7,0.1,select_create,Airplane_2614_Bird_2566,0.1,
1097,1345,reconstruction,15,329420,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,9354.0,,,,,,,,,,0.5,0.1,select_create,Cat_515_Horse_4046,0.1,
1098,1346,reconstruction,16,339110,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,9683.0,,,,,,,,,,0.5,0.1,select_create,Dog_9939_Horse_3836,0.1,
1099,1347,reconstruction,17,353670,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,14552.0,,,,,,,,,,0.6,0.1,select_create,Cat_9722_Horse_60,0.1,
1100,1348,reconstruction,18,364805,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,11120.0,,,,,,,,,,0.5,0.1,select_create,Automobile_2484_Truck_1697,0.1,
1101,1349,reconstruction,19,376157,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,11337.0,,,,,,,,,,0.4,0.1,select_create,Horse_9444_Truck_853,0.1,
1102,1350,reconstruction,20,389295,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,13129.0,,,,,,,,,,0.5,0.1,select_create,Bird_2774_Ship_5249,0.1,
1103,1351,reconstruction,21,406160,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,16859.0,,,,,,,,,,0.5,0.1,select_create,Bird_2811_Truck_9303,0.1,
1104,1352,reconstruction,22,423665,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,17488.0,,,,,,,,,,0.6,0.1,select_create,Automobile_2813_Truck_8727,0.1,
1105,1353,reconstruction,23,439157,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,15483.0,,,,,,,,,,0.6,0.1,select_create,Automobile_3988_Bird_7348,0.1,
1106,1354,reconstruction,24,459886,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,20718.0,,,,,,,,,,0.6000000000000001,0.1,select_create,Deer_8622_Truck_1104,0.1,
1107,1355,reconstruction,25,471267,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,11357.0,,,,,,,,,,0.4,0.1,select_create,Cat_7016_Dog_4860,0.1,
1108,1356,reconstruction,26,489217,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,17935.0,,,,,,,,,,0.4,0.1,select_create,Airplane_1596_Frog_3615,0.1,
1109,1357,reconstruction,27,507287,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,18059.0,,,,,,,,,,0.5,0.1,select_create,Dog_148_Truck_6840,0.1,
1110,1358,reconstruction,28,527933,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,20639.0,,,,,,,,,,0.6,0.1,select_create,Horse_57_Ship_2476,0.1,
1111,1359,reconstruction,29,544260,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,16317.0,,,,,,,,,,0.4,0.1,select_create,Automobile_6832_Frog_347,0.1,
1112,1360,reconstruction,30,553769,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,9499.0,,,,,,,,,,0.4,0.1,select_create,Automobile_2838_Horse_2062,0.1,
1113,1361,reconstruction,31,564560,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,10782.0,,,,,,,,,,0.2,0.1,select_create,Automobile_894_Ship_80,0.1,
1114,1362,reconstruction,32,578742,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,14176.0,,,,,,,,,,0.5,0.1,select_create,Airplane_9633_Bird_8756,0.1,
1115,1363,reconstruction,33,587125,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,8374.0,,,,,,,,,,0.4,0.1,select_create,Airplane_6400_Deer_9858,0.1,
1116,1364,reconstruction,34,607198,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,20064.0,,,,,,,,,,0.4,0.1,select_create,Bird_3076_Frog_1394,0.1,
1117,1365,reconstruction,35,616897,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,9684.0,,,,,,,,,,0.4,0.1,select_create,Bird_1150_Frog_7917,0.1,
1118,1366,reconstruction,36,626187,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,9278.0,,,,,,,,,,0.6,0.1,rerun_select_create,Deer_3559_Horse_5541,0.1,
1119,1367,reconstruction,37,638363,eet6y06wr6qjcah,633e12745ad6680bd85cd356,1,12160.0,,,,,,,,,,0.5,0.1,rerun_select_create,Dog_9939_Horse_3836,0.1,
1120,1375,reconstruction,6,126122,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,22830.79999995232,,,,,,,,,,0.5,0.1,select_create,Automobile_104_Horse_2652,0.1,
1121,1376,reconstruction,7,139618,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,13494.0,,,,,,,,,,0.6,0.1,select_create,Deer_7039_Frog_1452,0.1,
1122,1377,reconstruction,8,153890,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,14270.799999952316,,,,,,,,,,0.6000000000000001,0.1,select_create,Frog_8963_Truck_1841,0.1,
1123,1378,reconstruction,9,162074,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,8182.799999952316,,,,,,,,,,0.6,0.1,select_create,Airplane_7987_Dog_4906,0.1,
1124,1379,reconstruction,10,173883,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,11806.599999904633,,,,,,,,,,0.4,0.1,select_create,Dog_3748_Horse_5690,0.1,
1125,1380,reconstruction,11,180922,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,7038.400000095367,,,,,,,,,,0.6,0.1,select_create,Bird_2977_Truck_626,0.1,
1126,1381,reconstruction,12,186948,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,6022.399999856949,,,,,,,,,,0.5,0.1,select_create,Deer_2786_Dog_8202,0.1,
1127,1382,reconstruction,13,195764,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,8814.599999904633,,,,,,,,,,0.6,0.1,select_create,Automobile_887_Bird_8384,0.1,
1128,1383,reconstruction,14,203061,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,7295.399999856949,,,,,,,,,,0.5,0.1,select_create,Automobile_887_Bird_8384,0.1,
1129,1384,reconstruction,15,207556,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,4493.700000047684,,,,,,,,,,0.4,0.1,select_create,Deer_557_Ship_8226,0.1,
1130,1385,reconstruction,16,214420,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,6860.900000095367,,,,,,,,,,0.7000000000000001,0.1,select_create,Cat_3023_Frog_4774,0.1,
1131,1386,reconstruction,17,223989,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,9567.100000143051,,,,,,,,,,0.6,0.1,select_create,Airplane_8777_Truck_139,0.1,
1132,1387,reconstruction,18,231436,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,7446.0,,,,,,,,,,0.5000000000000001,0.1,select_create,Bird_5085_Frog_7066,0.1,
1133,1388,reconstruction,19,240924,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,9486.699999809263,,,,,,,,,,0.6,0.1,select_create,Airplane_3497_Ship_8913,0.1,
1134,1389,reconstruction,20,253018,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,12102.599999904633,,,,,,,,,,0.4,0.1,select_create,Automobile_4948_Frog_4405,0.1,
1135,1390,reconstruction,21,261154,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,8134.5,,,,,,,,,,0.5,0.1,select_create,Airplane_9724_Automobile_6577,0.1,
1136,1391,reconstruction,22,267618,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,6462.900000095367,,,,,,,,,,0.6000000000000001,0.1,select_create,Dog_6065_Frog_772,0.1,
1137,1392,reconstruction,23,277466,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,9846.200000047684,,,,,,,,,,0.5000000000000001,0.1,select_create,Cat_7807_Deer_4027,0.1,
1138,1393,reconstruction,24,282234,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,4766.799999952316,,,,,,,,,,0.5,0.1,select_create,Horse_1602_Ship_2527,0.1,
1139,1394,reconstruction,25,289362,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,7126.899999856949,,,,,,,,,,0.5,0.1,select_create,Horse_5096_Truck_9312,0.1,
1140,1395,reconstruction,26,294810,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,5446.5,,,,,,,,,,0.6,0.1,select_create,Automobile_5456_Frog_7606,0.1,
1141,1396,reconstruction,27,301674,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,6862.900000095367,,,,,,,,,,0.6,0.1,select_create,Cat_9121_Deer_8566,0.1,
1142,1397,reconstruction,28,311270,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,9590.5,,,,,,,,,,0.4,0.1,select_create,Automobile_3527_Frog_300,0.1,
1143,1398,reconstruction,29,317134,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,5862.700000047684,,,,,,,,,,0.5000000000000001,0.1,select_create,Cat_8420_Deer_5252,0.1,
1144,1399,reconstruction,30,325574,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,8438.800000190735,,,,,,,,,,0.5000000000000001,0.1,select_create,Deer_2260_Horse_9855,0.1,
1145,1400,reconstruction,31,335366,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,9790.400000095367,,,,,,,,,,0.5,0.1,select_create,Frog_3124_Ship_7142,0.1,
1146,1401,reconstruction,32,339014,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,3646.5,,,,,,,,,,0.5,0.1,select_create,Bird_9624_Deer_9585,0.1,
1147,1402,reconstruction,33,343518,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,4503.099999904633,,,,,,,,,,0.5,0.1,select_create,Dog_8869_Horse_5096,0.1,
1148,1403,reconstruction,34,347806,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,4286.5,,,,,,,,,,0.4,0.1,select_create,Horse_7342_Truck_6795,0.1,
1149,1404,reconstruction,35,352846,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,5038.799999952316,,,,,,,,,,0.5,0.1,select_create,Dog_810_Ship_582,0.1,
1150,1405,reconstruction,36,360222,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,7375.0,,,,,,,,,,0.6,0.1,rerun_select_create,Bird_2977_Truck_626,0.1,
1151,1406,reconstruction,37,364454,p8vqs1k8n0l9206,633e12745ad6680bd85cd356,2,4230.299999952316,,,,,,,,,,0.5,0.1,rerun_select_create,Cat_3023_Frog_4774,0.1,
1152,1414,reconstruction,6,281649,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,48886.69999998808,,,,,,,,,,0.5,0.1,select_create,Deer_1300_Frog_6731,0.1,
1153,1415,reconstruction,7,308472,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,26813.20000000298,,,,,,,,,,0.3,0.1,select_create,Cat_2422_Ship_5140,0.1,
1154,1416,reconstruction,8,334293,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,25817.10000000894,,,,,,,,,,0.5,0.1,select_create,Cat_3633_Truck_9552,0.1,
1155,1417,reconstruction,9,352275,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,17992.29999999702,,,,,,,,,,0.4,0.1,select_create,Automobile_9179_Cat_3513,0.1,
1156,1418,reconstruction,10,384996,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,32717.09999999404,,,,,,,,,,0.4,0.1,select_create,Cat_78_Deer_1015,0.1,
1157,1419,reconstruction,11,418759,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,33748.0,,,,,,,,,,0.7,0.1,select_create,Ship_8717_Truck_8922,0.1,
1158,1420,reconstruction,12,432254,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,13492.19999998808,,,,,,,,,,0.6,0.1,select_create,Airplane_4666_Cat_7905,0.1,
1159,1421,reconstruction,13,449160,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,16902.60000000894,,,,,,,,,,0.6,0.1,select_create,Deer_254_Ship_9015,0.1,
1160,1422,reconstruction,14,462190,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,13027.09999999404,,,,,,,,,,0.5,0.1,select_create,Bird_9891_Deer_32,0.1,
1161,1423,reconstruction,15,476042,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,13858.60000000894,,,,,,,,,,0.3,0.1,select_create,Dog_5178_Ship_3366,0.1,
1162,1424,reconstruction,16,486030,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,9985.40000000596,,,,,,,,,,0.6,0.1,select_create,Deer_2501_Ship_9083,0.1,
1163,1425,reconstruction,17,497744,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,11710.79999999702,,,,,,,,,,0.6,0.1,select_create,Bird_7845_Dog_3424,0.1,
1164,1426,reconstruction,18,517628,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,19883.70000000298,,,,,,,,,,0.5,0.1,select_create,Cat_121_Truck_5192,0.1,
1165,1427,reconstruction,19,532892,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,15265.10000000894,,,,,,,,,,0.4,0.1,select_create,Dog_3452_Ship_5990,0.1,
1166,1428,reconstruction,20,546941,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,14046.89999999106,,,,,,,,,,0.3,0.1,select_create,Dog_1901_Ship_600,0.1,
1167,1429,reconstruction,21,558678,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,11735.10000000894,,,,,,,,,,0.5,0.1,select_create,Deer_324_Truck_1384,0.1,
1168,1430,reconstruction,22,573166,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,14486.09999999404,,,,,,,,,,0.4,0.1,select_create,Deer_2442_Frog_1972,0.1,
1169,1431,reconstruction,23,584175,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,11005.29999999702,,,,,,,,,,0.6000000000000001,0.1,select_create,Deer_1300_Frog_6731,0.1,
1170,1432,reconstruction,24,598641,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,14456.29999999702,,,,,,,,,,0.3,0.1,select_create,Airplane_4606_Ship_5355,0.1,
1171,1433,reconstruction,25,609680,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,11037.09999999404,,,,,,,,,,0.6,0.1,select_create,Frog_5567_Truck_1114,0.1,
1172,1434,reconstruction,26,618616,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,8933.40000000596,,,,,,,,,,0.6000000000000001,0.1,select_create,Bird_8166_Frog_3563,0.1,
1173,1435,reconstruction,27,631963,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,13344.79999999702,,,,,,,,,,0.4,0.1,select_create,Deer_3203_Ship_3821,0.1,
1174,1436,reconstruction,28,638982,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,7017.4000000059605,,,,,,,,,,0.4,0.1,select_create,Bird_2199_Dog_6782,0.1,
1175,1437,reconstruction,29,646768,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,7785.0,,,,,,,,,,0.6,0.1,select_create,Airplane_1726_Automobile_657,0.1,
1176,1438,reconstruction,30,655774,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,8997.199999988079,,,,,,,,,,0.5,0.1,select_create,Automobile_3091_Ship_6141,0.1,
1177,1439,reconstruction,31,662081,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,6305.0,,,,,,,,,,0.4,0.1,select_create,Automobile_9916_Deer_718,0.1,
1178,1440,reconstruction,32,672015,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,9932.10000000894,,,,,,,,,,0.6,0.1,select_create,Airplane_6985_Cat_1612,0.1,
1179,1441,reconstruction,33,686573,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,14555.5,,,,,,,,,,0.6,0.1,select_create,Airplane_3511_Automobile_7535,0.1,
1180,1442,reconstruction,34,698777,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,12202.0,,,,,,,,,,0.5,0.1,select_create,Dog_5098_Truck_442,0.1,
1181,1443,reconstruction,35,709377,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,10597.20000000298,,,,,,,,,,0.7,0.1,select_create,Bird_6981_Cat_2698,0.1,
1182,1444,reconstruction,36,717985,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,8606.20000000298,,,,,,,,,,0.6,0.1,rerun_select_create,Ship_8717_Truck_8922,0.1,
1183,1445,reconstruction,37,727172,nk7433z0kwqglz0,633e12745ad6680bd85cd356,3,9185.39999999106,,,,,,,,,,0.4,0.1,rerun_select_create,Deer_2501_Ship_9083,0.1,
1184,1453,reconstruction,6,251529,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,51699.5,,,,,,,,,,0.4000000000000001,0.9,select_create,Automobile_2484_Truck_1697,0.9,
1185,1454,reconstruction,7,267081,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,15544.700000047684,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_2614_Bird_2566,0.9,
1186,1455,reconstruction,8,274033,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,6945.600000023842,,,,,,,,,,0.6000000000000001,0.9,select_create,Deer_3559_Horse_5541,0.9,
1187,1456,reconstruction,9,277945,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,3907.200000047684,,,,,,,,,,0.6000000000000001,0.9,select_create,Bird_2774_Ship_5249,0.9,
1188,1457,reconstruction,10,281537,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,3587.0,,,,,,,,,,0.6000000000000001,0.9,select_create,Horse_5070_Truck_4595,0.9,
1189,1458,reconstruction,11,287096,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,5556.100000023842,,,,,,,,,,0.5000000000000001,0.9,select_create,Automobile_3988_Bird_7348,0.9,
1190,1459,reconstruction,12,291466,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,4365.299999952316,,,,,,,,,,0.7000000000000001,0.9,select_create,Automobile_2838_Horse_2062,0.9,
1191,1460,reconstruction,13,299056,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,7570.0,,,,,,,,,,0.4000000000000001,0.9,select_create,Dog_1901_Ship_600,0.9,
1192,1461,reconstruction,14,303087,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,4028.0,,,,,,,,,,0.6000000000000001,0.9,select_create,Airplane_9196_Ship_5427,0.9,
1193,1462,reconstruction,15,305823,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,2731.8000000715256,,,,,,,,,,0.6000000000000001,0.9,select_create,Deer_8622_Truck_1104,0.9,
1194,1463,reconstruction,16,308927,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,3100.5,,,,,,,,,,0.8,0.9,select_create,Frog_3349_Horse_1560,0.9,
1195,1464,reconstruction,17,311400,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,2464.899999976158,,,,,,,,,,0.7000000000000001,0.9,select_create,Cat_7016_Dog_4860,0.9,
1196,1465,reconstruction,18,314288,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,2884.4000000953674,,,,,,,,,,0.6000000000000001,0.9,select_create,Dog_9939_Horse_3836,0.9,
1197,1466,reconstruction,19,320105,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,5809.399999976158,,,,,,,,,,0.4000000000000001,0.9,select_create,Bird_1150_Frog_7917,0.9,
1198,1467,reconstruction,20,323926,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,3817.399999976158,,,,,,,,,,0.5000000000000001,0.9,select_create,Airplane_9633_Bird_8756,0.9,
1199,1468,reconstruction,21,327687,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,3757.0,,,,,,,,,,0.6000000000000001,0.9,select_create,Bird_2811_Truck_9303,0.9,
1200,1469,reconstruction,22,333015,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,5323.900000095367,,,,,,,,,,0.4000000000000001,0.9,select_create,Bird_3076_Frog_1394,0.9,
1201,1470,reconstruction,23,335879,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,2859.6999999284744,,,,,,,,,,0.5000000000000001,0.9,select_create,Cat_9722_Horse_60,0.9,
1202,1471,reconstruction,24,340137,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,4253.5,,,,,,,,,,0.4000000000000001,0.9,select_create,Automobile_6493_Frog_8250,0.9,
1203,1472,reconstruction,25,345063,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,4920.099999904633,,,,,,,,,,0.4000000000000001,0.9,select_create,Automobile_2813_Truck_8727,0.9,
1204,1473,reconstruction,26,348032,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,2965.399999976158,,,,,,,,,,0.5000000000000001,0.9,select_create,Automobile_6832_Frog_347,0.9,
1205,1474,reconstruction,27,351912,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,3873.099999904633,,,,,,,,,,0.3000000000000001,0.9,select_create,Automobile_894_Ship_80,0.9,
1206,1475,reconstruction,28,356952,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,5034.600000023842,,,,,,,,,,0.4000000000000001,0.9,select_create,Airplane_1596_Frog_3615,0.9,
1207,1476,reconstruction,29,360033,jx7ew9dc42vzsg8,633e12745ad6680bd85cd356,1,3081.600000023842,,,,,,,,,,0.5000000000000001,0.9,select_create,Dog_148_Truck_6840,0.9,
